,id,primary_title,release_year
4316,tt0103251,White Palace,1990
4317,tt0103253,Whore,1991
4318,tt0103262,Wild Hearts Can't Be Broken,1991
4319,tt0103285,Once Upon a Time in China,1991
4320,tt0103594,1492: Conquest of Paradise,1992
4321,tt0103596,3 Ninjas,1992
4322,tt0103617,Aces: Iron Eagle III,1992
4323,tt0103639,Aladdin,1992
4324,tt0103644,Alien³,1992
4325,tt0103670,American Heart,1992
4326,tt0103671,American Me,1992
4327,tt0103704,A Scene at the Sea,1991
4328,tt0103747,The Babe,1992
4329,tt0103759,Bad Lieutenant,1992
4330,tt0103767,Baraka,1992
4331,tt0103772,Basic Instinct,1992
4332,tt0103773,Basket Case 3,1991
4333,tt0103776,Batman Returns,1992
4334,tt0103783,Bébé's Kids,1992
4335,tt0103786,Beethoven,1992
4336,tt0103791,Belle Epoque,1992
4337,tt0103793,Benny's Video,1992
4338,tt0103827,Blame It on the Bellboy,1992
4339,tt0103850,Bob Roberts,1992
4340,tt0103855,The Bodyguard,1992
4341,tt0103859,Boomerang,1992
4342,tt0103872,Brain Donors,1992
4343,tt0103873,Dead Alive,1992
4344,tt0103874,Bram Stoker's Dracula,1992
4345,tt0103882,A Brief History of Time,1991
4346,tt0103888,Brother's Keeper,1992
4347,tt0103893,Buffy the Vampire Slayer,1992
4348,tt0103905,Man Bites Dog,1992
4349,tt0103919,Candyman,1992
4350,tt0103923,Captain America,1990
4351,tt0103924,Captain Ron,1992
4352,tt0103926,Careful,1992
4353,tt0103939,Chaplin,1992
4354,tt0103950,City Hunter,1993
4355,tt0103956,Child's Play 3,1991
4356,tt0103959,Chopper Chicks in Zombietown,1989
4357,tt0103976,City of Joy,1992
4358,tt0103977,Claire of the Moon,1992
4359,tt0103994,Like Water for Chocolate,1992
4360,tt0104006,Consenting Adults,1992
4361,tt0104009,Cool World,1992
4362,tt0104029,Cronos,1993
4363,tt0104033,Crush,1992
4364,tt0104036,The Crying Game,1992
4365,tt0104040,The Cutting Edge,1992
4366,tt0104046,Daens,1992
4367,tt0104057,Daughters of the Dust,1991
4368,tt0104070,Death Becomes Her,1992
4369,tt0104073,Deep Cover,1992
4370,tt0104107,Diggstown,1992
4371,tt0104109,Dingo,1991
4372,tt0104114,The Distinguished Gentleman,1992
4373,tt0104139,Dr. Giggles,1992
4374,tt0104181,Wuthering Heights,1992
4375,tt0104187,Encino Man,1992
4376,tt0104231,Far and Away,1992
4377,tt0104237,Damage,1992
4378,tt0104254,FernGully: The Last Rainforest,1992
4379,tt0104257,A Few Good Men,1992
4380,tt0104265,Final Analysis,1992
4381,tt0104291,Forever Young,1992
4382,tt0104299,Freejack,1992
4383,tt0104321,Gas Food Lodging,1992
4384,tt0104346,Gladiator,1992
4385,tt0104348,Glengarry Glen Ross,1992
4386,tt0104376,The Gun in Betty Lou's Handbag,1992
4387,tt0104389,The Hand That Rocks the Cradle,1992
4388,tt0104409,Hellraiser III: Hell on Earth,1992
4389,tt0104412,Hero,1992
4390,tt0104427,Hoffa,1992
4391,tt0104431,Home Alone 2: Lost in New York,1992
4392,tt0104437,"Honey, I Blew Up the Kid",1992
4393,tt0104438,Honeymoon in Vegas,1992
4394,tt0104452,HouseSitter,1992
4395,tt0104454,Howards End,1992
4396,tt0104466,Husbands and Wives,1992
4397,tt0104503,In the Soup,1992
4398,tt0104504,Incident at Oglala,1992
4399,tt0104507,Indochine,1992
4400,tt0104511,Innocent Blood,1992
4401,tt0104522,Into the West,1992
4402,tt0104545,"Jamón, Jamón",1992
4403,tt0104549,Jennifer 8,1992
4404,tt0104550,Jersey Girl,1992
4405,tt0104558,Supercop,1992
4406,tt0104573,Juice,1992
4407,tt0104627,Knight Moves,1992
4408,tt0104647,Kuffs,1992
4409,tt0104652,Porco Rosso,1992
4410,tt0104670,Ladybugs,1992
4411,tt0104684,Hard Boiled,1992
4412,tt0104691,The Last of the Mohicans,1992
4413,tt0104692,The Lawnmower Man,1992
4414,tt0104694,A League of Their Own,1992
4415,tt0104695,Leap of Faith,1992
4416,tt0104706,Lessons of Darkness,1992
4417,tt0104714,Lethal Weapon 3,1992
4418,tt0104740,Little Nemo: Adventures in Slumberland,1989
4419,tt0104743,Live Wire,1992
4420,tt0104756,Lorenzo's Oil,1992
4421,tt0104765,Love Field,1992
4422,tt0104779,Bitter Moon,1992
4423,tt0104782,Léolo,1992
4424,tt0104797,Malcolm X,1992
4425,tt0104802,The Mambo Kings,1992
4426,tt0104810,Manufacturing Consent: Noam Chomsky and the Media,1992
4427,tt0104812,Map of the Human Heart,1992
4428,tt0104815,El Mariachi,1992
4429,tt0104837,Meatballs 4,1992
4430,tt0104839,Medicine Man,1992
4431,tt0104850,Memoirs of an Invisible Man,1992
4432,tt0104868,The Mighty Ducks,1992
4433,tt0104897,Mo' Money,1992
4434,tt0104905,Mom and Dad Save the World,1992
4435,tt0104922,Motorama,1991
4436,tt0104926,Mr. Baseball,1992
4437,tt0104928,Mr. Saturday Night,1992
4438,tt0104940,The Muppet Christmas Carol,1992
4439,tt0104952,My Cousin Vinny,1992
4440,tt0104990,Newsies,1992
4441,tt0105017,Noises Off...,1992
4442,tt0105032,Savage Nights,1992
4443,tt0105046,Of Mice and Men,1992
4444,tt0105104,Passenger 57,1992
4445,tt0105107,Passion Fish,1992
4446,tt0105112,Patriot Games,1992
4447,tt0105121,The People Under the Stairs,1991
4448,tt0105128,Pet Sematary II,1992
4449,tt0105130,Peter's Friends,1992
4450,tt0105151,The Player,1992
4451,tt0105156,Poison Ivy,1992
4452,tt0105159,The Power of One,1992
4453,tt0105165,Prelude to a Kiss,1992
4454,tt0105179,Prom Night IV: Deliver Us from Evil,1991
4455,tt0105191,Pure Country,1992
4456,tt0105197,The Story of Qiu Ju,1992
4457,tt0105211,Radio Flyer,1992
4458,tt0105217,Raising Cain,1992
4459,tt0105219,Rapid Fire,1992
4460,tt0105226,Red Rock West,1993
4461,tt0105236,Reservoir Dogs,1992
4462,tt0105265,A River Runs Through It,1992
4463,tt0105267,Roadside Prophets,1992
4464,tt0105275,Romper Stomper,1992
4465,tt0105287,Yuk po tuen: Tau ching bo gam,1991
4466,tt0105316,Sarafina!,1992
4467,tt0105323,Scent of a Woman,1992
4468,tt0105327,School Ties,1992
4469,tt0105378,Shadows and Fog,1991
4470,tt0105391,Shining Through,1992
4471,tt0105399,The Twin Dragons,1992
4472,tt0105402,Sidekicks,1992
4473,tt0105411,Simple Men,1992
4474,tt0105414,Single White Female,1992
4475,tt0105415,Singles,1992
4476,tt0105417,Sister Act,1992
4477,tt0105428,Sleepwalkers,1992
4478,tt0105435,Sneakers,1992
4479,tt0105459,Split Second,1992
4480,tt0105466,Stay Tuned,1992
4481,tt0105477,Stop! Or My Mom Will Shoot,1992
4482,tt0105481,Straight Talk,1992
4483,tt0105483,A Stranger Among Us,1992
4484,tt0105488,Strictly Ballroom,1992
4485,tt0105569,Tetsuo II: Body Hammer,1992
4486,tt0105585,Thunderheart,1992
4487,tt0105601,Titanica,1992
4488,tt0105616,Tom and Jerry: The Movie,1992
4489,tt0105622,Tokyo Decadence,1992
4490,tt0105629,Toys,1992
4491,tt0105636,Trespass,1992
4492,tt0105652,Pushing Hands,1991
4493,tt0105665,Twin Peaks: Fire Walk with Me,1992
4494,tt0105682,Un Coeur en Hiver,1992
4495,tt0105690,Under Siege,1992
4496,tt0105691,Under Suspicion,1991
4497,tt0105695,Unforgiven,1992
4498,tt0105698,Universal Soldier,1992
4499,tt0105699,Unlawful Entry,1992
4500,tt0105729,Venice/Venice,1992
4501,tt0105750,La Vie de Bohème,1992
4502,tt0105764,Visions of Light,1992
4503,tt0105789,The Waterdance,1992
4504,tt0105793,Wayne's World,1992
4505,tt0105810,Where the Day Takes You,1992
4506,tt0105812,White Men Can't Jump,1992
4507,tt0105813,White Sands,1992
4508,tt0105824,Wind,1992
4509,tt0105839,Once Upon a Time in China II,1992
4510,tt0105885,Zebrahead,1992
4511,tt0105916,House of Angels,1992
4512,tt0106215,Acción mutante,1993
4513,tt0106220,Addams Family Values,1993
4514,tt0106223,The Adventures of Huck Finn,1993
4515,tt0106226,The Age of Innocence,1993
4516,tt0106233,Airborne,1993
4517,tt0106246,Alive,1993
4518,tt0106266,Amos & Andrew,1993
4519,tt0106292,Another Stakeout,1993
4520,tt0106307,Arizona Dream,1993
4521,tt0106308,Army of Darkness,1992
4522,tt0106315,Aspen Extreme,1993
4523,tt0106332,Farewell My Concubine,1993
4524,tt0106339,Backbeat,1994
4525,tt0106350,The Ballad of Little Jo,1993
4526,tt0106364,Batman: Mask of the Phantasm,1993
4527,tt0106375,Beethoven's 2nd,1993
4528,tt0106379,Being Human,1994
4529,tt0106387,Benny & Joon,1993
4530,tt0106393,Best of the Best II,1993
4531,tt0106400,The Beverly Hillbillies,1993
4532,tt0106402,Beyond Bedlam,1994
4533,tt0106408,Bhaji on the Beach,1993
4534,tt0106447,"Bodies, Rest & Motion",1993
4535,tt0106452,Body Snatchers,1993
4536,tt0106453,Body of Evidence,1992
4537,tt0106455,Boiling Point,1993
4538,tt0106466,Born Yesterday,1993
4539,tt0106469,"Blood In, Blood Out",1993
4540,tt0106471,Boxing Helena,1993
4541,tt0106489,A Bronx Tale,1993
4542,tt0106500,CB4,1993
4543,tt0106505,Calendar Girl,1993
4544,tt0106519,Carlito's Way,1993
4545,tt0106521,Carnosaur,1993
4546,tt0106535,The Cement Garden,1993
4547,tt0106544,Supercop 2,1993
4548,tt0106557,Children of the Corn II: The Final Sacrifice,1992
4549,tt0106579,"Clean, Shaven",1993
4550,tt0106582,Cliffhanger,1993
4551,tt0106598,Coneheads,1993
4552,tt0106611,Cool Runnings,1993
4553,tt0106613,Cop & ½,1993
4554,tt0106627,The Crush,1993
4555,tt0106660,Dangerous Game,1993
4556,tt0106664,The Dark Half,1993
4557,tt0106673,Dave,1993
4558,tt0106677,Dazed and Confused,1993
4559,tt0106697,Demolition Man,1993
4560,tt0106701,Dennis the Menace,1993
4561,tt0106753,Doppelganger,1993
4562,tt0106761,Double Dragon,1994
4563,tt0106770,Dragon: The Bruce Lee Story,1993
4564,tt0106792,Ed and His Dead Mother,1993
4565,tt0106810,En compagnie d'Antonin Artaud,1993
4566,tt0106827,Ernest Rides Again,1993
4567,tt0106833,Ethan Frome,1993
4568,tt0106834,Even Cowgirls Get the Blues,1993
4569,tt0106856,Falling Down,1993
4570,tt0106868,A Far Off Place,1993
4571,tt0106873,Fatal Instinct,1993
4572,tt0106877,Father Hood,1993
4573,tt0106880,Fear of a Black Hat,1993
4574,tt0106881,Fearless,1993
4575,tt0106912,Fire in the Sky,1993
4576,tt0106918,The Firm,1993
4577,tt0106926,Flesh and Bone,1993
4578,tt0106936,The Legend,1993
4579,tt0106941,For Love or Money,1993
4580,tt0106950,Fortress,1992
4581,tt0106965,Free Willy,1993
4582,tt0106966,Strawberry and Chocolate,1993
4583,tt0106977,The Fugitive,1993
4584,tt0107002,Germinal,1993
4585,tt0107004,Geronimo: An American Legend,1993
4586,tt0107007,Gettysburg,1993
4587,tt0107009,Ghost in the Machine,1993
4588,tt0107027,Godzilla vs. Mechagodzilla II,1993
4589,tt0107034,The Good Son,1993
4590,tt0107048,Groundhog Day,1993
4591,tt0107050,Grumpy Old Men,1993
4592,tt0107057,Guilty as Sin,1993
4593,tt0107076,Hard Target,1993
4594,tt0107079,Sugar Hill,1993
4595,tt0107091,Heart and Souls,1993
4596,tt0107096,Heaven & Earth,1993
4597,tt0107120,Hocus Pocus,1993
4598,tt0107130,A Home of Our Own,1993
4599,tt0107131,Homeward Bound: The Incredible Journey,1993
4600,tt0107144,Hot Shots! Part Deux,1993
4601,tt0107146,The Advocate,1993
4602,tt0107148,House of Cards,1993
4603,tt0107151,The House of the Spirits,1993
4604,tt0107156,The Wedding Banquet,1993
4605,tt0107206,In the Line of Fire,1993
4606,tt0107207,In the Name of the Father,1993
4607,tt0107209,"Faraway, So Close!",1993
4608,tt0107211,Indecent Proposal,1993
4609,tt0107212,Indian Summer,1993
4610,tt0107225,"Ciao, Professore!",1992
4611,tt0107247,Jack the Bear,1993
4612,tt0107254,Jason Goes to Hell: The Final Friday,1993
4613,tt0107274,Johnny One Hundred Pesos,1993
4614,tt0107282,The Joy Luck Club,1993
4615,tt0107286,Judgment Night,1993
4616,tt0107290,Jurassic Park,1993
4617,tt0107302,Kalifornia,1993
4618,tt0107315,Kika,1993
4619,tt0107322,King of the Hill,1993
4620,tt0107349,The Slingshot,1993
4621,tt0107358,The Blue Kite,1993
4622,tt0107362,Last Action Hero,1993
4623,tt0107387,Leprechaun,1993
4624,tt0107413,Life with Mikey,1993
4625,tt0107426,Little Buddha,1993
4626,tt0107438,Look Who's Talking Now,1993
4627,tt0107443,Lost in Yonkers,1993
4628,tt0107447,Love & Human Remains,1993
4629,tt0107468,M. Butterfly,1993
4630,tt0107471,My Favorite Season,1993
4631,tt0107472,"The Wonderful, Horrible Life of Leni Riefenstahl",1993
4632,tt0107473,Mad Dog and Glory,1993
4633,tt0107474,Mâdadayo,1993
4634,tt0107478,Made in America,1993
4635,tt0107492,The Making of '...And God Spoke',1993
4636,tt0107497,Malice,1993
4637,tt0107501,The Man Without a Face,1993
4638,tt0107504,Man's Best Friend,1993
4639,tt0107507,Manhattan Murder Mystery,1993
4640,tt0107529,Matinee,1993
4641,tt0107554,Menace II Society,1993
4642,tt0107563,The Meteor Man,1993
4643,tt0107566,Mi vida loca,1993
4644,tt0107575,Mille bolle blu,1993
4645,tt0107594,Money for Nothing,1993
4646,tt0107611,Mr. Jones,1993
4647,tt0107612,Mr. Nanny,1993
4648,tt0107613,Mr. Wonderful,1993
4649,tt0107614,Mrs. Doubtfire,1993
4650,tt0107616,Much Ado About Nothing,1993
4651,tt0107617,The Scent of Green Papaya,1993
4652,tt0107626,My Boyfriend's Back,1993
4653,tt0107630,My Life,1993
4654,tt0107642,Café au lait,1993
4655,tt0107653,Naked,1993
4656,tt0107659,Loaded Weapon 1,1993
4657,tt0107665,Needful Things,1993
4658,tt0107688,The Nightmare Before Christmas,1993
4659,tt0107692,Ninja Scroll,1993
4660,tt0107711,Nowhere to Run,1993
4661,tt0107745,Once Upon a Forest,1993
4662,tt0107750,Only the Strong,1993
4663,tt0107756,Orlando,1992
4664,tt0107779,"Paris, France",1993
4665,tt0107798,The Pelican Brief,1993
4666,tt0107808,A Perfect World,1993
4667,tt0107818,Philadelphia,1993
4668,tt0107819,Philadelphia Experiment II,1993
4669,tt0107822,The Piano,1993
4670,tt0107840,Poetic Justice,1993
4671,tt0107843,Point of No Return,1993
4672,tt0107889,The Program,1993
4673,tt0107895,Public Access,1993
4674,tt0107920,Raining Stones,1993
4675,tt0107927,The Real McCoy,1993
4676,tt0107943,The Remains of the Day,1993
4677,tt0107953,Return of the Living Dead III,1993
4678,tt0107969,Rising Sun,1993
4679,tt0107977,Robin Hood: Men in Tights,1993
4680,tt0107978,RoboCop 3,1993
4681,tt0107983,Romeo Is Bleeding,1993
4682,tt0107985,Rookie of the Year,1993
4683,tt0108000,Ruby in Paradise,1993
4684,tt0108002,Rudy,1993
4685,tt0108026,The Saint of Fort Washington,1993
4686,tt0108037,The Sandlot,1993
4687,tt0108052,Schindler's List,1993
4688,tt0108065,Searching for Bobby Fischer,1993
4689,tt0108069,The Secret Adventures of Tom Thumb,1993
4690,tt0108071,The Secret Garden,1993
4691,tt0108101,Shadowlands,1993
4692,tt0108122,Short Cuts,1993
4693,tt0108147,Sister Act 2: Back in the Habit,1993
4694,tt0108148,Iron Monkey,1993
4695,tt0108149,Six Degrees of Separation,1993
4696,tt0108160,Sleepless in Seattle,1993
4697,tt0108162,Sliver,1993
4698,tt0108167,Smoking/No Smoking,1993
4699,tt0108171,Sniper,1993
4700,tt0108174,So I Married an Axe Murderer,1993
4701,tt0108185,Sommersby,1993
4702,tt0108186,Son in Law,1993
4703,tt0108187,Son of the Pink Panther,1993
4704,tt0108188,Sonatine,1993
4705,tt0108207,Splitting Heirs,1993
4706,tt0108211,Stalingrad,1993
4707,tt0108220,Stefano Quantestorie,1993
4708,tt0108227,Xinghua san yue tian,1994
4709,tt0108238,Striking Distance,1993
4710,tt0108255,Super Mario Bros.,1993
4711,tt0108258,Surf Ninjas,1993
4712,tt0108260,Suture,1993
4713,tt0108265,Swing Kids,1993
4714,tt0108281,Tai-Chi Master,1993
4715,tt0108308,Teenage Mutant Ninja Turtles III,1993
4716,tt0108311,The Temp,1993
4717,tt0108323,Theremin: An Electronic Odyssey,1993
4718,tt0108327,The Thing Called Love,1993
4719,tt0108328,Thirty Two Short Films About Glenn Gould,1993
4720,tt0108330,This Boy's Life,1993
4721,tt0108333,The Three Musketeers,1993
4722,tt0108358,Tombstone,1993
4723,tt0108366,Totally F***ed Up,1993
4724,tt0108394,Three Colors: Blue,1993
4725,tt0108395,A Troll in Central Park,1994
4726,tt0108399,True Romance,1993
4727,tt0108442,Undercover Blues,1993
4728,tt0108451,Untamed Heart,1993
4729,tt0108473,The Vanishing,1993
4730,tt0108500,The Visitors,1993
4731,tt0108515,The War Room,1993
4732,tt0108517,Warlock: The Armageddon,1993
4733,tt0108525,Wayne's World 2,1993
4734,tt0108526,We're Back! A Dinosaur's Story,1993
4735,tt0108539,Weekend at Bernie's II,1993
4736,tt0108550,What's Eating Gilbert Grape,1993
4737,tt0108551,What's Love Got to Do with It,1993
4738,tt0108569,Wilder Napalm,1993
4739,tt0108592,Once Upon a Time in China III,1992
4740,tt0108656,Crime Story,1993
4741,tt0109001,1-900,1994
4742,tt0109015,3 Ninjas Kick Back,1994
4743,tt0109020,71 Fragments of a Chronology of Chance,1994
4744,tt0109021,8 Seconds,1994
4745,tt0109028,Cold Fever,1995
4746,tt0109034,Above Suspicion,1995
4747,tt0109035,Above the Rim,1994
4748,tt0109040,Ace Ventura: Pet Detective,1994
4749,tt0109045,"The Adventures of Priscilla, Queen of the Desert",1994
4750,tt0109066,Vive L'Amour,1994
4751,tt0109067,The Air Up There,1994
4752,tt0109068,Airheads,1994
4753,tt0109093,Amateur,1994
4754,tt0109117,Everyone Has Their Own Style,1994
4755,tt0109120,Andre,1994
4756,tt0109127,Angels in the Outfield,1994
4757,tt0109129,Angie,1994
4758,tt0109162,Asterix in America,1994
4759,tt0109190,Baby's Day Out,1994
4760,tt0109191,Babyfever,1994
4761,tt0109198,Bad Girls,1994
4762,tt0109206,Bandit Queen,1994
4763,tt0109219,Barcelona,1994
4764,tt0109254,Beverly Hills Cop III,1994
4765,tt0109255,Maybe... Maybe Not,1994
4766,tt0109279,Black Beauty,1994
4767,tt0109287,Blank Check,1994
4768,tt0109288,Blankman,1994
4769,tt0109297,Blink,1993
4770,tt0109303,Blown Away,1994
4771,tt0109305,Blue Chips,1994
4772,tt0109306,Blue Sky,1994
4773,tt0109327,Brainscan,1994
4774,tt0109339,Brother Minister: The Assassination of Malcolm X,1994
4775,tt0109340,The Browning Version,1994
4776,tt0109348,Bullets Over Broadway,1994
4777,tt0109361,Cabin Boy,1994
4778,tt0109369,Camp Nowhere,1994
4779,tt0109370,Canadian Bacon,1995
4780,tt0109374,Captives,1994
4781,tt0109376,"Car 54, Where Are You?",1994
4782,tt0109381,Carmen Miranda: Bananas Is My Business,1995
4783,tt0109382,Dear Diary,1993
4784,tt0109402,The Chase,1994
4785,tt0109403,Chasers,1994
4786,tt0109415,Children of the Corn III: Urban Harvest,1995
4787,tt0109417,China Moon,1994
4788,tt0109424,Chungking Express,1994
4789,tt0109439,City Slickers II: The Legend of Curly's Gold,1994
4790,tt0109440,Le Film de les Nuls,1994
4791,tt0109443,Clean Slate,1994
4792,tt0109444,Clear and Present Danger,1994
4793,tt0109445,Clerks,1994
4794,tt0109446,The Client,1994
4795,tt0109447,Clifford,1994
4796,tt0109450,Cobb,1994
4797,tt0109454,Colonel Chabert,1994
4798,tt0109456,Color of Night,1994
4799,tt0109480,Cops and Robbersons,1994
4800,tt0109484,"Corrina, Corrina",1994
4801,tt0109491,Country Life,1994
4802,tt0109493,The Cowboy Way,1994
4803,tt0109504,Crooklyn,1994
4804,tt0109506,The Crow,1994
4805,tt0109508,Crumb,1994
4806,tt0109520,D2: The Mighty Ducks,1994
4807,tt0109575,Death Machine,1994
4808,tt0109578,Death Wish V: The Face of Death,1994
4809,tt0109579,Death and the Maiden,1994
4810,tt0109592,Cemetery Man,1994
4811,tt0109593,Delta of Venus,1995
4812,tt0109635,Disclosure,1994
4813,tt0109642,Dolores Claiborne,1995
4814,tt0109655,Double Happiness,1994
4815,tt0109665,Dream Lover,1993
4816,tt0109676,Drop Zone,1994
4817,tt0109686,Dumb and Dumber,1994
4818,tt0109688,Ashes of Time,1994
4819,tt0109707,Ed Wood,1994
4820,tt0109729,The Endless Summer 2,1994
4821,tt0109731,L'Enfer,1994
4822,tt0109739,Ernest Goes to School,1994
4823,tt0109758,Exit to Eden,1994
4824,tt0109759,Exotica,1994
4825,tt0109771,Farinelli,1994
4826,tt0109781,Lesson Faust,1994
4827,tt0109783,The Favor,1994
4828,tt0109785,Federal Hill,1994
4829,tt0109813,The Flintstones,1994
4830,tt0109823,For the Moment,1993
4831,tt0109830,Forrest Gump,1994
4832,tt0109831,Four Weddings and a Funeral,1994
4833,tt0109836,Mary Shelley's Frankenstein,1994
4834,tt0109838,Freaked,1993
4835,tt0109842,Fresh,1994
4836,tt0109890,The Getaway,1994
4837,tt0109891,Getting Even with Dad,1994
4838,tt0109906,The Glass Shield,1994
4839,tt0109913,Go Fish,1994
4840,tt0109920,A Good Man in Africa,1994
4841,tt0109934,A Great Day in Harlem,1994
4842,tt0109936,Greedy,1994
4843,tt0109942,Dead Tired,1994
4844,tt0109949,Guantanamera,1995
4845,tt0109951,Guarding Tess,1994
4846,tt0110005,Heavenly Creatures,1994
4847,tt0110006,Heavyweights,1995
4848,tt0110027,Highlander: The Final Dimension,1994
4849,tt0110057,Hoop Dreams,1994
4850,tt0110064,House Party 3,1994
4851,tt0110066,Houseguest,1995
4852,tt0110074,The Hudsucker Proxy,1994
4853,tt0110081,To Live,1994
4854,tt0110091,I Like It Like That,1994
4855,tt0110093,I Love Trouble,1994
4856,tt0110097,I'll Do Anything,1994
4857,tt0110099,I.Q.,1994
4858,tt0110115,Imaginary Crimes,1994
4859,tt0110116,Immortal Beloved,1994
4860,tt0110123,In the Army Now,1994
4861,tt0110137,The Inkwell,1994
4862,tt0110146,Intersection,1994
4863,tt0110148,Interview with the Vampire: The Vampire Chronicles,1994
4864,tt0110157,Iron Will,1994
4865,tt0110167,It Could Happen to You,1994
4866,tt0110169,It's Pat: The Movie,1994
4867,tt0110171,I Can't Sleep,1994
